opeid,unitid,data.support_center.tutoring_resources.live_tutor,data.support_center.tutoring_resources.all_day_tutor,data.support_center.tutoring_resources.group_tutoring,data.support_center.online_resources.online_tutoring,data.support_center.online_resources.online_mentoring,data.support_center.online_resources.smarthinking,data.support_center.online_resources.tutordotcom,data.support_center.online_resources.nettutor,data.support_center.online_resources.brainfuse,data.support_center.online_resources.askonline,data.support_center.online_resources.online_learning_support,data.support_center.online_resources.instaedu,data.support_center.online_resources.skype,data.support_center.online_resources.google_hangouts,data.support_center.online_resources.blackboard_collaborate,data.support_center.online_resources.etutoring_org,data.support_center.online_resources.ctdlc_org,data.support_center.online_resources.tutorvista,data.support_center.online_resources.wyzant,data.support_center.writing_center,data.support_center.learning_center,data.support_center.career_center,data.support_center.esl_support,data.support_center.peer_mentoring,data.retention_program.retention_programs,data.retention_program.civitas,data.retention_program.starfish,data.retention_program.early_alerts,data.retention_program.retention_support,data.retention_program.learning_support,data.student_groups.learning_community,data.student_groups.cultural_hub,data.student_groups.religious_organization,data.student_groups.student_organization,data.lms.blackboard,data.lms.moodle,data.lms.sakai,data.lms.lms,data.computer_lab,data.academic_planning,data.online_academic_planning,data.personal_development,data.small_business_center,data.mentoring.peer_mentor,data.mentoring.minority_male_mentor,data.mentoring.academic_mentor,data.mentoring.personal_mentor,data.mentoring.faculty_mentor,data.mentoring.minority_mentor,data.advising.one_on_one_advising,data.advising.faculty_advising,data.advising.staff_advising,data.advising.advising_center,data.advising.academic_advising,data.advising.career_advising,data.advising.advising,data.freshman_year,data.remedial_courses.developmental_courses,data.remedial_courses.freshman_seminar,data.remedial_courses.supplemental_courses,data.remedial_courses.summer_classes,data.remedial_courses.placement_tests,data.other.veteran_services,data.other.work_study,data.other.high_school_program,data.other.lti_compliance
2074800,140252, ,true, , , , , , , , , , , , , , , , , , ,true,true, , , , , , , , , , , ,true, , , ,true,true,true, ,true, ,true, , , , , ,true, , , ,true, ,true,true, , ,true, , , ,true, , 
525500,140599, , , , , , , , , , , , , , , , , , , , ,true,true,true, , , , , , ,true, , , ,true, , , ,true, , , ,true, , , , , , , , , , , , , ,true,true,true, , , ,true, ,true,true, 
561900,140678, , , , , , , , , , , , , , , , , , , , , ,true, , , , , , , ,true, , , ,true, , , ,true,true, , ,true, , , , , , , , , , , , , ,true,true, , , , ,true, ,true, , 
158800,140818, , , , , , , , , , , , , , , , , , , ,true,true,true, , , , , , , , ,true, ,true,true, ,true, , ,true, , ,true, ,true, , , , , , , , , , , , , , , , , , , ,true, , 
2217200,140827, , , , , , , , , , , , ,true, , , , , , , , , , , , , , , , , , , , , , , , ,true, , , ,true, , , , , , , , , , , , , , ,true, , , , , , , , , 
158900,140872,true, , , , , , , , , , , , , , , , , , , ,true,true, , , , , , , , , ,true,true,true, , , ,true,true,true, ,true, ,true, , , ,true, , , , , ,true, ,true,true, ,true, ,true,true,true,true, , 
159200,140997, ,true, ,true, , , , , , , , , , , , , , , , ,true, , ,true, , , , , ,true, , ,true,true, , , ,true, ,true, ,true, ,true, , , , , , ,true, ,true,true, ,true,true, , , , ,true, ,true, , 
159400,141060,true, , , , , , , , , , , , , , , , , , ,true,true,true, ,true, , ,true, , ,true,true, , ,true, ,true, ,true,true,true, ,true, ,true, ,true, ,true, , , , , ,true,true,true,true,true,true,true,true, , ,true, , 
561500,141158, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, , , , , , , ,true, , , ,true, , , , , , , , , , , , , , , , , , , , , , , , 
525600,141255,true, , , , , , , , , , , , , , , , , , , ,true,true, , , , , , , ,true,true, ,true,true, , , ,true,true, , ,true, , , , , , , , , , , , , ,true,true, , , , ,true, ,true,true, 
157000,141097, , , , , , , , , , , , , , , , , , , ,true,true,true, ,true, , , ,true, ,true,true, , ,true, , ,true,true,true,true, ,true, ,true, , , ,true, , ,true, , ,true, ,true,true,true, ,true, ,true,true,true, , 
160100,141334, , , , , , , , , , , , ,true, , , , , , , ,true,true, , ,true, , ,true, ,true,true, ,true,true,true, , ,true,true,true,true,true, ,true, , , ,true, , , , ,true,true, ,true,true, ,true,true, ,true, ,true, , 
159900,141264,true, , , , , , , , , , , ,true, , , , , , , ,true,true, , , , ,true, , ,true,true,true,true,true, , , ,true,true,true, ,true, , , , , ,true, , ,true, ,true,true,true,true,true, , ,true,true,true,true,true,true, 
161000,141574, , , , , , , , , , , , , , ,true, , , , , ,true,true, , ,true, , , , ,true,true,true, ,true, , , ,true,true,true, ,true, ,true, , , ,true, ,true, , ,true,true, ,true,true,true,true,true, ,true, ,true, , 
160400,141361,true, , , , , , , , , , , , , , , , , , ,true, ,true, , , , ,true, , ,true, ,true,true,true, ,true, ,true,true,true, ,true, ,true, , , ,true, , , , ,true,true, ,true, , , , , , , ,true, , 
727900,141644,true,true, ,true, ,true, , , , , , , , , , , , , , ,true,true, , , , , ,true, , ,true,true,true,true,true, , ,true,true,true, ,true, ,true, ,true,true,true, , ,true, ,true,true, ,true,true,true, ,true, ,true, ,true,true, 
161400,141802, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, , , ,true, , , , , , , ,true, , , , , , , , , , , , , , ,true, , , , , , , , , 
454900,141811,true, , , , , , , , , , , ,true, , , , , , , ,true, , , , , , , , , ,true, , ,true, , , ,true,true,true, ,true, , , , , , , , , , ,true,true, ,true,true,true, , , ,true, ,true, , 
161600,142115, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, , , , , ,true, ,true, , , , , , , , , , , , , ,true, ,true, , , , ,true, , , , , 
1113300,142179, , , , , , , , , , , , , , , , , , , ,true,true, , , , , , , , , , , , ,true, , , , ,true,true, ,true, , , , , , , , , , , ,true, ,true,true, , , ,true,true, ,true, , 
161500,141839,true, , ,true, , , , ,true, , , , , , , , , , , ,true, , , , , , , , , ,true,true,true,true, , , ,true,true,true, ,true, ,true, , , , , , , , , ,true, ,true,true, , , , ,true, ,true,true, 
161700,142294, , , , , , , , , , , , , , , , , , , , ,true, , ,true, , , , , ,true,true,true,true,true, ,true, ,true,true,true, ,true, , , , , ,true, , , , , ,true,true,true,true,true, , , ,true, ,true, , 
788500,141963,true, , , , , , , , , , , , , , , , , , , ,true,true, , , , ,true,true, , ,true,true,true,true, , ,true,true,true,true, ,true, , , , , ,true, , , , , ,true, ,true,true,true, ,true,true,true,true,true,true, 
162100,142328,true, , , , , , , , , , , , , , , , , , ,true,true,true, ,true,true, , , , , ,true, ,true,true,true, , ,true,true,true, ,true, , , , , ,true, , ,true, ,true,true,true,true,true,true,true, ,true,true,true,true,true, 
162300,142443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, , , ,true,true, , ,true, , , , , , , , , , , , , ,true, , , , , ,true, , ,true, 
162400,142461, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, ,true, , , , , , , , , , , ,true, ,true, , , , , , , , ,true, 
2068100,142832, , , , , , , , , , , , ,true, , , , , , , , ,true, , , , , , , ,true, , , ,true, ,true, ,true,true,true, ,true, ,true, , , ,true, , , , , ,true, ,true,true, , , , , , ,true, , 
163400,143118, , ,true, , , , , , , , , , , , , , , , , ,true,true, ,true, , , , , ,true,true,true,true,true, ,true, ,true,true,true, ,true, ,true, ,true, ,true, , , , , ,true, ,true,true, , , ,true,true, ,true, , 
163300,143084, , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , , ,true, ,true,true, ,true, ,true,true,true, ,true, ,true, ,true, ,true, ,true, , , ,true, ,true,true, , , , , , ,true, , 
163700,143233, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, ,true, ,true,true, , ,true, , , ,true, , , , , , , , , , , , , , , , , ,true, , 
163800,143279,true, , ,true, , , , , , , , , , , , , , , , ,true,true,true, , , , ,true, , , ,true, ,true, ,true, ,true,true,true, ,true, , , , , , , , , , ,true,true,true,true,true,true, , ,true,true,true,true, , 
163900,143288, , ,true, , , , , , , , , , , , , , , , , ,true,true, , , , , , , , ,true,true,true,true, , , ,true,true,true, ,true, , , , , , , , , , , ,true, ,true,true, , , ,true,true, ,true, , 
164100,143358,true, , , , , , , , , , , , , , , , , , ,true,true,true, ,true,true, , , , ,true,true,true,true,true, , ,true,true,true,true, ,true, ,true, , , ,true, ,true,true, ,true,true,true,true,true, , , ,true,true, ,true, , 
3065300,143376, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true,true, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2349500,143491, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2295500,143516, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1308700,143534, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , , , , , , , , , , , , , , , , 
726500,143613,true, , , , , , , , , , , , , ,true, , , , , ,true, ,true, , , ,true,true, , ,true, , ,true,true,true, ,true,true,true, ,true, ,true, , , ,true, , , , , ,true, ,true,true,true, ,true,true,true, ,true, , 
923200,143659,true, , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , , ,true,true, , , ,true, ,true, ,true, , , , , , , , , , , ,true, ,true,true, , , , , , , , , 
2312300,143695, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
169400,144005,true, , , , , , , , , , , , , , , , , , , ,true,true, , , , , ,true, , ,true,true, ,true, ,true,true,true,true,true, ,true, ,true, , , ,true, , , , , ,true, ,true,true,true,true,true, , , ,true, , 
166100,144014, , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , , , ,true,true, ,true, ,true, ,true, ,true, , , , , , , , , , , ,true, ,true,true, , , , , , , , , 
166600,144351,true, , , , , , , , , , , , , , , , , , ,true,true,true, ,true, , , ,true, , ,true,true,true,true, , , ,true,true,true, ,true, ,true, , , ,true, , ,true, , ,true, ,true,true,true,true,true, ,true, ,true, , 
166900,144564,true, , , , , , , , , , , , , , , , , , ,true,true,true, , , , , ,true, ,true, , , ,true,true, , ,true,true,true,true,true, , , , , , , , , , , , , ,true,true,true, , ,true,true, ,true, , 
3623300,144616, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
166500,144281, , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , ,true,true,true,true, ,true,true,true,true, , ,true, , , , , ,true, , ,true, ,true, , ,true,true,true, ,true, ,true, ,true, , 
2075400,144777,true, , ,true, , , , , , , , , , , , , , , , , ,true, , , , , , , , , , , , , , , , ,true,true, ,true, , , , , , , , , , , ,true,true,true,true, , , , ,true, ,true, , 
167500,144944, , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, , , , , ,true, , , ,true,true,true, ,true, , , , , , , , , , , ,true, ,true,true, , , , , , , , , 
665600,144865,true, , ,true, , , , , , , , ,true, , , , , , ,true,true,true,true, , , ,true,true, , ,true,true,true,true,true, , ,true,true,true,true,true, ,true, , , , , ,true,true, ,true,true,true,true,true,true, ,true,true,true,true,true,true, 
167800,144971, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, ,true, , , , , ,true, , , , , , , , , , , , , , ,true, , , , , , , , , 
168200,145275, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true,true, ,true, ,true,true, , ,true, , , , , , , , , , , , , ,true,true, , , , , , ,true, , 
167600,144962,true, , , , , , , , , , , , , , , , , , , ,true,true, , , , , , , , , ,true,true,true, , , ,true,true,true, ,true, ,true, , , ,true, , , , , ,true, ,true,true, , , , ,true, , , , 
2261200,145406, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
168100,145521, , , ,true, , , , , , , , , , , , , , , ,true,true,true, , ,true, , ,true, , , , ,true,true, ,true, ,true,true,true, ,true, ,true, , , , , ,true, , , ,true,true,true,true, , , , ,true, ,true, , 
914500,145336, , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, , ,true,true,true,true,true, , ,true,true,true, ,true, ,true, , , ,true, ,true, , ,true,true, ,true,true,true, ,true,true,true,true,true, , 
165900,145558, , , , , , , , , , , , , , , , , , , , ,true, , ,true, , , ,true, , ,true, , ,true, , ,true,true,true,true, ,true, ,true, ,true, ,true, ,true, , , ,true, ,true,true, , ,true, , , , , , 
177500,145637, , , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , ,true,true, ,true, ,true, ,true,true,true, ,true, , , , , ,true, , , , , ,true,true,true, , , , , , , , , , 
807600,146205,true, , ,true, , , , , , , , , , , , , , , ,true,true,true, , , , , , , , ,true, , ,true, , , ,true,true,true, ,true, , , , , , , , , , , ,true, ,true,true,true, , , ,true, ,true,true, 
169600,145646,true, , , , , , , , , , , , , , , , , , ,true,true,true, , , , , , , , , ,true, ,true, , , ,true,true,true, ,true, , , , , ,true, , , , ,true,true,true,true,true, , , , , , ,true, , 
169800,146241, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
170000,146339, , , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , ,true, ,true, ,true, ,true,true,true, ,true, , , , , , , , , , , ,true, ,true,true,true, , , , , ,true, , 
675300,145682,true, , , , , , , , , , , , ,true,true, , , , , ,true,true, , , , , , , , , , , ,true, , , ,true,true, , ,true, , , , , ,true, , , , , , , ,true,true,true, ,true,true,true, ,true, , 
769000,146348,true, , , , , , , , , ,true, , , , , , , , , ,true, , , , , , , , ,true,true,true,true,true, , , ,true,true,true, ,true, , , , , , , , , , , ,true, ,true,true,true, , ,true,true,true,true,true, 
170100,146366,true, , , , , , , , , , , , , , , , , , , ,true,true, , , , , ,true, , ,true,true, ,true,true, , ,true,true,true,true,true, , , , , , , , , , , ,true, ,true,true,true, , ,true,true, ,true, , 
947500,146454, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
768400,146418, , , , , , , , , , , , , , , , , , , , ,true,true, , , , , , , , , ,true,true,true,true, , ,true,true,true, ,true,true,true, , , , , , , , , ,true, ,true,true,true, , , ,true, ,true,true, 
764400,146506,true, , , , , , , , , , , , , , , , , , , ,true,true,true, , , , , , , , , , ,true, , , ,true,true,true, ,true, , , , , , , , , , , ,true, ,true,true,true, , ,true,true,true,true, , 
170400,146427, , , , , , , , , , , , , , , , , , , , ,true,true, , , , , , , , , ,true, ,true, , , ,true,true,true, ,true, , , , , ,true, , , , , ,true, ,true,true, , , , ,true, ,true, , 
1050100,146533, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, , , , ,true, , ,true, , , , , , , , , , , , , ,true,true, , , ,true, , , , , 
2527600,146621, , , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , ,true, , , , , , , ,true, ,true, , , , , , , , , , , ,true, ,true,true,true, , , , , , , , 
170800,146667, , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , , , ,true,true, , , ,true,true,true, ,true, , , , , ,true, , , , , , , ,true, , , , , ,true, , , , 
170900,146676, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true,true, ,true, , , , , , , , , , , ,true, ,true, ,true, , , , , , , , 
171000,146719,true, ,true, , , , , , , , , , , , , , , , ,true,true,true,true, , ,true, , , ,true,true,true, ,true, , ,true,true,true,true, ,true, ,true, , , ,true, ,true,true, , ,true,true,true,true, , ,true,true,true,true,true, , 
171200,146728, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true,true,true, , , ,true,true, , ,true, , , , , , , , , , , , , ,true, , , , , , , , ,true, 
622500,146755, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, , , ,true,true,true, ,true, ,true, , , , , , , , , ,true, ,true,true, , , , ,true, ,true, , 
172100,146977, , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , , , , ,true,true, ,true, ,true, , , ,true, ,true, , , ,true, , , , , , , ,true, , , , , , , , , , 
171700,146825,true, , , , , , , , , , , , , , , , , , ,true,true,true, ,true, , , ,true, , ,true, ,true,true, ,true, ,true,true,true, ,true, ,true, ,true, , , , ,true, , ,true, ,true, ,true, ,true,true,true, ,true, , 
172300,147031, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , ,true, , , , , , , , , , , , , , , , , , ,true, , , , , 
622800,147129, , , , , , , , , , , , , , , , , , , , ,true,true, , , , , , , ,true, , , ,true, , ,true,true,true,true, ,true, , , , , , , , , , , ,true, ,true,true, , , ,true, , ,true, , 
456800,147165, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, ,true, ,true, , , , , , , , , , , , , , ,true, , , , ,true, ,true, , 
172700,147369, , , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , , , ,true,true, , ,true,true,true, ,true, , , , ,true,true, , , , , ,true, ,true,true,true, , , , , , , , 
769200,147378,true, ,true, , , , , , , , , , , , , , , , ,true,true, ,true, , , , , , ,true, , , ,true,true, , ,true,true,true, ,true, ,true, , , , , , , , ,true,true, ,true,true,true, , ,true,true,true,true,true, 
173300,147536,true, , ,true, ,true, , , , ,true, , , , , , , , ,true,true, , , , ,true,true, , ,true,true,true, ,true, , , ,true,true,true, ,true, ,true, ,true, , , , ,true, ,true,true,true,true,true, , , , ,true,true,true,true, 
2556600,147642, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , , , , , , , , , , , , , , ,true, 
173200,147590,true, , , , , , , , , , , , , , , , , , , ,true, , ,true, , , , , , , , ,true,true, , , ,true, ,true, ,true, , , , , ,true, , ,true, , ,true, ,true,true, , , , , , ,true, , 
173600,147697, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, ,true,true,true, ,true, , , , , , , , , , , ,true, ,true,true, , , , , , , , , 
164000,148007,true, ,true, , ,true, , , , , , , , , , , , , ,true,true,true,true, , , , ,true, , ,true,true, ,true, , , ,true,true,true, ,true, ,true, , , , , , , , ,true,true,true,true,true,true,true,true,true,true, ,true,true, 
174100,147828,true, , , , , , , , , , , , , , , , , , , ,true,true, ,true, , , , , ,true, ,true,true,true, , , ,true,true,true, ,true, ,true, , , ,true, , , , , ,true, ,true,true, ,true,true, , , ,true, , 
989600,147800, , , ,true, , , , , , , , , , , , , , , , ,true,true, , , , , , , , , , , ,true, , , ,true,true,true, ,true, ,true, , , ,true, , , , , ,true,true,true,true,true, , ,true,true, ,true,true, 
711900,148256, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true,true, , ,true, , , , , , , , , , , , , , , , , , ,true, , ,true, , 
1087900,148292,true,true, , , , , , , , , , , , , , , , , , ,true,true,true,true, , , , , ,true, , , ,true, , , ,true,true,true, ,true, ,true, , , , , , , , , ,true,true,true,true,true, ,true, ,true, ,true, , 
854500,148399, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, , , ,true, , , , ,true,true, ,true, , , , , , , , , , , ,true, ,true, ,true, , , ,true, ,true, , 
624000,148575, ,true, , , , , , , , , , ,true, , , , , , , ,true, , , , , , , , , ,true, ,true,true, , , ,true,true, , ,true, , , , , , , , , , , , , , ,true, , , , , , ,true, , 
174800,148405,true, , , , , , , , , , , ,true, , , , , , ,true,true,true,true,true, , , , , ,true, ,true, ,true, ,true, ,true,true,true, ,true, , , , , , , , , , , ,true, ,true, , , , ,true, , ,true, , 
174900,148487,true, , ,true, , , , , , , , , , , , , , , ,true,true, , ,true, , , ,true, ,true,true,true, ,true, , , ,true,true,true, ,true, ,true, , ,true,true, , , , ,true,true,true,true,true, , ,true,true,true,true,true, , 
3098000,148593, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , ,true, , ,true, , , , , , , , , , , , , ,true, , , , , , , ,true, , 
175200,148672,true, , , , , , , , , , , , , , , , , , , ,true,true,true,true, , , ,true, , ,true, , ,true, ,true, ,true,true,true, ,true, , , , , , , , , , , ,true,true,true,true,true, , , ,true,true,true,true, 
166400,148584,true, , , , , , , , , , , , , , , , , , , ,true,true, , , , , , , , ,true, ,true,true, , , ,true,true,true, ,true, , , , , , , ,true, , ,true,true, ,true,true, , ,true, , , ,true, , 
176500,148885, , , , , , , , , , , , , , , , , , , ,true,true, , , , , , , , , , , , , , ,true, ,true,true, , ,true, , , , ,true, , , , , , , , , , , , , , , , , , , 
769300,148821,true, ,true,true, , , , , , , , , , , ,true, , , , ,true,true, , , , , , , , , ,true,true,true, ,true, ,true,true,true, ,true,true, , , , ,true, , , , , ,true, ,true,true,true, , ,true,true, ,true,true, 
3128500,148955, , , , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , , , , , , , ,true, , ,true, , , , , , , , , , , , , , , , , , , , , , , , 
175700,148937, , , ,true, , , , , , , , , , , , , , , , ,true,true, , , , , , , , , ,true,true,true, , , ,true,true,true, ,true,true, , , , ,true, , , , , ,true, ,true,true,true, , , ,true,true,true,true, 
